symbol,lastClose,marketCap,companyName,exchange,c,o,vwap
SIRI,24.21,8181152795.476929,SIRIUS XM HOLDINGS INC,NASDAQ,24.21,24.16,24.21
PTEN,6.55,2528215024.733232,PATTERSON-UTI ENERGY INC,NASDAQ,6.55,6.55,6.55
CBGPF,5.2,603184721.0,CLOSE BROTHERS GROUP PLC,OTC,5.2,5.2,5.2
EVLV,5.62,921658888.9743589,EVOLV TECHNOLOGIES HOLDINGS,NASDAQ,5.62,5.8,5.62
FMBH,38.88,932692145.4567467,FIRST MID BANCSHARES INC,NASDAQ,38.88,39.25,38.88
WBRBY,7.0575,3312650000.0,WIENERBERGER AG-SPON ADR,OTC,7.0575,6.92,7.0575
AMED,97.18,3189412293.0244703,AMEDISYS INC,NASDAQ,97.18,97.7,97.18
HLPMF,9.0,2333524768.0,HELLENIQ ENERGY HOLDINGS SA,OTC,9.0,9.0,9.0
LSIIF,37.1293,1830671012.0,LISI,OTC,37.1293,37.1293,37.1293
KELTF,5.56,1468580046.0,KELT EXPLORATION LTD,OTC,5.56,5.56,5.56
IRCUF,6.54,919530000.0,IRISH CONTINENTAL GROUP PLC,OTC,6.54,6.54,6.54
ACT,34.78,5219305610.201748,ENACT HOLDINGS INC,NASDAQ,34.78,35.57,34.78
KRT,28.65,575191884.1666665,KARAT PACKAGING INC,NASDAQ,28.65,29.0,28.65
GMRE,7.13,478851648.0,GLOBAL MEDICAL REIT INC,NYSE,7.13,7.07,7.13
THNPY,43.8,6540408697.0,TECHNIP ENERGIES ADR - SPON,OTC,43.8,43.8,43.8
AVTR,13.58,9253815027.636497,AVANTOR INC,NYSE,13.58,13.51,13.58
CHX,27.38,5241532862.067608,CHAMPIONX CORP,NASDAQ,27.38,26.755,27.38
PDYN,8.7,310707688.12725085,PALLADYNE AI CORP,NASDAQ,8.7,8.76,8.7
MTW,13.05,462537245.19790894,MANITOWOC COMPANY INC,NYSE,13.05,13.25,13.05
GTLB,42.03,6943356279.640718,GITLAB INC-CL A,NASDAQ,42.03,44.6,42.03
XMTR,34.49,1747837770.7171857,XOMETRY INC-A,NASDAQ,34.49,36.07,34.49
ARDC,14.3,341860000.0,ARES DYNAMIC CREDIT ALL,NYSE,14.3,14.33,14.3
GYRE,7.49,676521250.3905251,GYRE THERAPEUTICS INC,NASDAQ,7.49,7.71,7.49
VLGEA,36.38,484197613.2104547,VILLAGE SUPER MARKET-CLASS A,NASDAQ,36.38,36.6,36.38
CAMT,89.4,4076926631.6297793,CAMTEK LTD,NASDAQ,89.4,88.1,89.4
SFNC,19.94,2511491383.387816,SIMMONS FIRST NATL CORP-CL A,NASDAQ,19.94,20.055,19.94
VLYPN,25.23,5328844768.367049,VALLEY NATIONAL BANCORP - VLY 8 1/4 PERP,NASDAQ,25.23,25.32,25.23
SOHU,13.8,417007095.0,SOHU.COM LTD-ADR,NASDAQ,13.8,13.83,13.8
HCXLF,17.0,4130648398.0000005,HISCOX LTD,OTC,17.0,17.0,17.0
QS,9.23,5158890071.89769,QUANTUMSCAPE CORP,NYSE,9.23,8.815,9.23
GLNG,40.77,4265458179.7865596,GOLAR LNG LTD,NASDAQ,40.77,40.62,40.77
THYKF,10.7582,1354096860.0,THYSSENKRUPP NUCERA AG & CO,OTC,10.7582,10.7582,10.7582
CDDRF,5.12,1628654790.0,HEADWATER EXPLORATION INC,OTC,5.12,5.02,5.12
TNXP,40.87,300688696.4622285,TONIX PHARMACEUTICALS HOLDIN,NASDAQ,40.87,42.25,40.87
EPC,27.1,1274503673.9947681,EDGEWELL PERSONAL CARE CO,NYSE,27.1,26.46,27.1
NEA,11.01,3285930000.0,NUVEEN AMT-FR QLTY MUNI INC,NYSE,11.01,10.98,11.01
SMWB,8.28,685827701.0046083,SIMILARWEB LTD,NYSE,8.28,8.62,8.28
CPXGF,8.35,727510530.0,CINEPLEX INC,OTC,8.35,8.35,8.35
ASPI,7.52,630743103.0107526,ASP ISOTOPES INC,NASDAQ,7.52,7.39,7.52
QURE,14.4,788378363.2258065,UNIQURE NV,NASDAQ,14.4,14.77,14.4
NCNO,28.82,3341436455.633403,NCINO INC,NASDAQ,28.82,28.73,28.82
ILPT,5.52,356506143.0,INDUSTRIAL LOGISTICS PROPERT,NASDAQ,5.52,5.43,5.52
WWW,19.4,1572254598.7443492,WOLVERINE WORLD WIDE INC,NYSE,19.4,19.8,19.4
JPC,8.14,2625070000.0,NUVEEN PREFERED & INCOME OPP,NYSE,8.14,8.17,8.14
BIPC,40.82,4858326554.607667,BROOKFIELD INFRASTRUCTURE-A,NYSE,40.82,41.1,40.82
FMCCP,20.5,4771437391.6751,Federal Home Loan Mortgage Corporation,OTC,20.5,20.0,20.5
TKAYF,22.61,4066512086.0,JUST EAT TAKEAWAY,OTC,22.61,22.61,22.61
CODI.PRA,17.98,483767295.5887708,COMPASS DIVERSIF HOLDING - CODI 7 1/4 PERP,NYSE,17.98,17.98,17.98
AEO,9.9,1715355499.8913045,AMERICAN EAGLE OUTFITTERS,NYSE,9.9,9.91,9.9
CUBWU,10.62,321540003.49499995,LIONHEART HOLDINGS,NASDAQ,10.62,10.62,10.62
CMRE.PRD,26.9465,1137234921.1659575,COSTAMARE INC - CMRE 8 3/4 PERP,NYSE,26.9465,26.68,26.9465
UTGPF,10.8428,3957462018.0,UNITE GROUP PLC/THE,OTC,10.8428,10.8428,10.8428
BWMN,30.46,524919267.8179479,BOWMAN CONSULTING GROUP LTD,NASDAQ,30.46,30.89,30.46
RYTM,86.7,5515981627.385445,RHYTHM PHARMACEUTICALS INC,NASDAQ,86.7,89.59,86.7
CMA,63.42,8334201736.758944,COMERICA INC,NYSE,63.42,63.45,63.42
PRTH,7.35,586188049.2007211,PRIORITY TECHNOLOGY HOLDINGS,NASDAQ,7.35,8.26,7.35
WS,32.85,1666827068.5082874,WORTHINGTON STEEL INC,NYSE,32.85,32.22,32.85
CTS,41.9,1250455660.5373833,CTS CORP,NYSE,41.9,42.52,41.9
ADRZY,14.77,6586060000.0,ANDRITZ AG-UNSPON ADR,OTC,14.77,14.77,14.77
ACDC,7.97,1276622118.39263,PROFRAC HOLDING CORP-A,NASDAQ,7.97,7.87,7.97
AMSC,39.17,1708895552.7616768,AMERICAN SUPERCONDUCTOR CORP,NASDAQ,39.17,39.35,39.17
WLDN,73.92,1071605222.8782166,WILLDAN GROUP INC,NASDAQ,73.92,72.67,73.92
IPSOF,53.56,1879659307.0,IPSOS,OTC,53.56,53.56,53.56
AMRN,16.93,358840247.0,AMARIN CORP PLC -ADR,NASDAQ,16.93,17.14,16.93
CERT,11.09,1799173126.4826086,CERTARA INC,NASDAQ,11.09,11.33,11.09
ISMAF,41.6,6662317039.0,INDRA SISTEMAS SA,OTC,41.6,41.6,41.6
BLCO,13.88,4905145678.921127,BAUSCH + LOMB CORP,NYSE,13.88,14.05,13.88
PAHC,30.8,1248435123.3140655,PHIBRO ANIMAL HEALTH CORP-A,NASDAQ,30.8,30.76,30.8
PNXGF,8.7,6362069267.0,PHOENIX GROUP HOLDINGS PLC,OTC,8.7,8.3501,8.7
EMO,47.45,863310000.0,CLEARBRIDGE ENERGY MIDSTREAM,NYSE,47.45,47.4,47.45
POR,41.12,4503229613.403424,PORTLAND GENERAL ELECTRIC CO,NYSE,41.12,41.12,41.12
JAMF,8.09,1066785378.1075146,JAMF HOLDING CORP,NASDAQ,8.09,8.6,8.09
GUG,15.49,512510000.0,GUGGENHEIM ACTIVE ALLOCATION,NYSE,15.49,15.55,15.49
BTDPF,6.4665,6067847111.0,BARRATT REDROW PLC,OTC,6.4665,6.4665,6.4665
DCOMP,19.34,1257154517.784314,DIME COMMUNITY BANCSHARE - DCOM 5 1/2 PERP,NASDAQ,19.34,19.4059,19.34
SAGE,9.27,580508433.1368077,SAGE THERAPEUTICS INC,NASDAQ,9.27,9.19,9.27
RLJ,7.72,1186338408.0,RLJ LODGING TRUST,NYSE,7.72,7.71,7.72
WEN,11.02,2116118283.794509,WENDY'S CO/THE,NASDAQ,11.02,11.25,11.02
HVT.A,22.62,359396360.76606905,HAVERTY FURNITURE COS-CL A,NYSE,22.62,22.62,22.62
PRLPF,28.67,1484329381.0,PROPEL HOLDINGS INC,OTC,28.67,28.1036,28.67
HQY,94.52,8173650233.228109,HEALTHEQUITY INC,NASDAQ,94.52,96.78,94.52
RDNT,55.48,4162669835.1102614,RADNET INC,NASDAQ,55.48,57.2,55.48
LIFZF,20.07,1746560059.0,LABRADOR IRON ORE ROYALTY CO,OTC,20.07,19.85,20.07
CHSCN,25.0,341528533.0,CHS INC - CHSINC 7.1 PERP,NASDAQ,25.0,25.0392,25.0
INDV,15.47,1412780080.3005745,INDIVIOR PLC,NASDAQ,15.47,15.28,15.47
BKSY,22.74,719775376.8671508,BLACKSKY TECHNOLOGY INC,NYSE,22.74,23.26,22.74
ETOR,57.63,4695046733.359778,ETORO GROUP LTD-A,NASDAQ,57.63,59.23,57.63
CBRL,67.28,1498120477.2322552,CRACKER BARREL OLD COUNTRY,NASDAQ,67.28,67.87,67.28
ORRF,33.37,651000161.9079609,ORRSTOWN FINL SERVICES INC,NASDAQ,33.37,33.77,33.37
OSCR,14.38,3662298400.0,OSCAR HEALTH INC - CLASS A,NYSE,14.38,14.99,14.38
RPD,22.99,1476861451.6943176,RAPID7 INC,NASDAQ,22.99,23.96,22.99
NEXNY,64.14,4810022583.0,NEXANS SA-UNSPONSORED ADR,OTC,64.14,63.9155,64.14
AIR,74.84,2702008631.9297123,AAR CORP,NYSE,74.84,75.28,74.84
SRAD,28.57,8883889087.610216,SPORTRADAR GROUP AG-A,NASDAQ,28.57,29.3,28.57
FARO,43.94,848784007.6051015,FARO TECHNOLOGIES INC,NASDAQ,43.94,43.94,43.94
SRUUF,16.65,6353810000.0,SPROTT PHYSICAL URANIUM TR,OTC,16.65,16.5,16.65
TECX,22.635,422652254.26243097,TECTONIC THERAPEUTIC INC,NASDAQ,22.635,21.27,22.635
HVT,22.24,359396360.76606905,HAVERTY FURNITURE,NYSE,22.24,22.53,22.24
DNB,9.11,4066801930.0,DUN & BRADSTREET HOLDINGS IN,NYSE,9.11,9.11,9.11
RWT,6.01,801367763.0,REDWOOD TRUST INC,NYSE,6.01,5.96,6.01
PNTG,25.23,869652319.6516855,PENNANT GROUP INC/THE,NASDAQ,25.23,25.62,25.23
JOBY,12.04,9533248278.368206,JOBY AVIATION INC,NYSE,12.04,12.235,12.04
RITM.PRC,24.94,6228939346.0,RITHM CAPITAL CORP - RITM 9.55694 PERP,NYSE,24.94,24.89,24.94
PBI,11.01,1995599614.034296,PITNEY BOWES INC,NYSE,11.01,11.1,11.01
BYLOF,12.62,1836834425.0,BIG YELLOW GROUP PLC,OTC,12.62,12.71,12.62
CINT,5.73,764812575.3928572,CI&T INC/UNITED STATES-A,NYSE,5.73,5.8,5.73
SMBC,55.91,631780881.5921992,SOUTHERN MISSOURI BANCORP,NASDAQ,55.91,56.55,55.91
DHTRF,10.0,767910000.0,DRI HEALTHCARE TRUST,OTC,10.0,10.0,10.0
AGO,83.61,4104510656.6582556,ASSURED GUARANTY LTD,NYSE,83.61,82.45,83.61
FWRD,27.37,832683559.0000001,FORWARD AIR CORP,NASDAQ,27.37,28.38,27.37
DFRYF,56.42,6484509360.0,AVOLTA AG,OTC,56.42,56.42,56.42
IBEX,29.05,388468344.83177876,IBEX LTD,NASDAQ,29.05,30.0,29.05
FMCKI,11.45,4771437391.6751,Federal Home Loan Mortgage Corporation,OTC,11.45,11.45,11.45
HPF,15.85,348260000.0,JOHN HANCOCK PREFER INC II,NYSE,15.85,15.97,15.85
KFY,73.57,3819828231.6259356,KORN FERRY,NYSE,73.57,74.47,73.57
JRI,13.47,369580000.0,NUVEEN REAL ASSET INC & GRW,NYSE,13.47,13.43,13.47
CRMT,59.44,491085521.1271658,AMERICA'S CAR-MART INC,NASDAQ,59.44,60.9,59.44
VEL,18.05,658671959.1055799,VELOCITY FINANCIAL INC,NYSE,18.05,18.27,18.05
UBSI,37.58,5338599460.402196,UNITED BANKSHARES INC,NASDAQ,37.58,37.98,37.58
WKCMF,78.65,3529621067.0,WACKER CHEMIE AG,OTC,78.65,80.1932,78.65
AEPLF,11.4398,333276800.0,ANGLO-EASTERN PLANTATIONS,OTC,11.4398,11.5,11.4398
ASH,53.42,2441002076.9116945,ASHLAND INC,NYSE,53.42,53.75,53.42
SBET,21.65,1399693475.194805,SHARPLINK GAMING INC,NASDAQ,21.65,20.03,21.65
IDYA,22.48,1968842452.9122808,IDEAYA BIOSCIENCES INC,NASDAQ,22.48,22.82,22.48
DYN,8.64,1222951975.2,DYNE THERAPEUTICS INC,NASDAQ,8.64,8.66,8.64
MDU,16.56,3383724364.7421684,MDU RESOURCES GROUP INC,NYSE,16.56,16.52,16.56
SNDK,46.09,6696874436.826625,SANDISK CORP,NASDAQ,46.09,46.29,46.09
TENB,32.565,3978487677.5209603,TENABLE HOLDINGS INC,NASDAQ,32.565,34.15,32.565
NTB,46.23,1904819484.77066,BANK OF N.T. BUTTERFIELD&SON,NYSE,46.23,46.76,46.23
IMTX,5.97,725654519.8749999,IMMATICS NV,NASDAQ,5.97,5.95,5.97
MVBF,23.18,301217995.34351146,MVB FINANCIAL CORP,NASDAQ,23.18,23.21,23.18
GLP,51.76,1759610311.1803465,GLOBAL PARTNERS LP,NYSE,51.76,52.41,51.76
BNTGY,12.94,8383015127.000001,BRENNTAG SE-UNSP ADR,OTC,12.94,13.2,12.94
ANAB,26.2,769769025.688003,ANAPTYSBIO INC,NASDAQ,26.2,25.94,26.2
CIM.PRD,24.7,1144925554.0,CHIMERA INVESTMENT CORP - CIM 9.89512 PERP,NYSE,24.7,24.65,24.7
NXE,6.62,5087140040.0,NEXGEN ENERGY LTD,NYSE,6.62,6.5,6.62
HMN,40.7,1659709694.9581077,HORACE MANN EDUCATORS,NYSE,40.7,40.63,40.7
HOPE,11.5,1472644888.9509888,HOPE BANCORP INC,NASDAQ,11.5,11.54,11.5
TUIFF,9.0,3961006498.0,TUI AG,OTC,9.0,9.0,9.0
KELYB,12.59,437337989.71990556,KELLY SERVICES INC -CL B,NASDAQ,12.59,12.98,12.59
PPTA,14.73,2066433445.8167114,PERPETUA RESOURCES CORP,NASDAQ,14.73,14.69,14.73
ABR.PRE,17.8361,2161802616.0,ARBOR REALTY TRUST INC - ABR 6 1/4 PERP,NYSE,17.8361,17.8359,17.8361
SOC,22.43,2200585161.1784406,SABLE OFFSHORE CORP,NYSE,22.43,21.97,22.43
XENE,32.21,2471589364.4084296,XENON PHARMACEUTICALS INC,NASDAQ,32.21,32.79,32.21
UDIRY,27.8,4694037527.0,UNITED INTERNET-UNSP ADR,OTC,27.8,27.8,27.8
EXOD,33.0,952798141.8685123,EXODUS MOVEMENT INC - A,AMEX,33.0,32.39,33.0
EFR,12.1,357240000.0,EATON VANCE SR FLTG RATE TR,NYSE,12.1,12.1,12.1
PSFE,13.09,776673718.1086798,PAYSAFE LTD,NYSE,13.09,13.47,13.09
KMMPF,13.85,2303240000.0,KILLAM APARTMENT REAL ESTATE,OTC,13.85,13.79,13.85
ATROB,36.38,1277692216.2225795,ASTRONICS CORP-CL B,OTC,36.38,34.65,36.38
HFWA,25.28,862187394.8070176,HERITAGE FINANCIAL CORP,NASDAQ,25.28,25.45,25.28
CTO,17.61,574052097.0,CTO REALTY GROWTH INC,NYSE,17.61,17.35,17.61
FMCCT,22.3,4771437391.6751,Federal Home Loan Mortgage Corporation,OTC,22.3,22.3,22.3
UTF,26.73,2582220000.0,COHEN & STEERS INFRASTRUCTUR,NYSE,26.73,26.67,26.73
MFIC,13.16,1190550000.0,MIDCAP FINANCIAL INVESTMENT,NASDAQ,13.16,12.99,13.16
FMCKK,18.89,4771437391.6751,Federal Home Loan Mortgage Corporation,OTC,18.89,18.89,18.89
HLNFF,13.34,530391808.99999994,HIGH LINER FOODS INC,OTC,13.34,13.47,13.34
GNTY,45.91,520872374.29782194,GUARANTY BANCSHARES INC,NYSE,45.91,46.16,45.91
ENOV,34.03,1943897340.3697832,ENOVIS CORP,NYSE,34.03,35.4,34.03
AGNCL,24.75,9642547016.0,AGNC INVESTMENT CORP - AGNC 7 3/4 PERP,NASDAQ,24.75,24.8,24.75
VNO.PRN,17.03,7391961741.0,VORNADO REALTY TRUST - VNO 5 1/4 PERP,NYSE,17.03,16.96,17.03
IIM,11.59,549290000.0,INVESCO VALUE MUNICIPAL INCO,NYSE,11.59,11.63,11.59
QCRH,71.97,1218554135.2529807,QCR HOLDINGS INC,NASDAQ,71.97,72.4,71.97
VYX,13.31,1833478668.1111937,NCR VOYIX CORP,NYSE,13.31,13.25,13.31
FMCKO,11.966,4771437391.6751,Federal Home Loan Mortgage Corporation,OTC,11.966,12.11,11.966
TPC,48.98,2581370361.911777,TUTOR PERINI CORP,NYSE,48.98,47.93,48.98
AHCO,9.22,1244219673.1238098,ADAPTHEALTH CORP,NASDAQ,9.22,9.34,9.22
ELME,16.39,1436104542.0,ELME COMMUNITIES,NYSE,16.39,16.15,16.39
VLPNY,6.01,4533540000.0,VOESTALPINE AG-UNSPON ADR,OTC,6.01,6.01,6.01
VMO,9.15,621800000.0,INVESCO MUNICIPAL OPPORT,NYSE,9.15,9.17,9.15
SEPJF,53.4,3956080732.0,SPECTRIS PLC,OTC,53.4,53.4,53.4
GSL,27.89,993035702.6162201,GLOBAL SHIP LEASE INC-CL A,NYSE,27.89,27.62,27.89
LANDM,24.72,382471825.0,GLADSTONE LAND CORP - LAND 5 01/31/26,NASDAQ,24.72,24.785,24.72
RVMD,38.02,7081892160.147014,REVOLUTION MEDICINES INC,NASDAQ,38.02,38.26,38.02
THRY,12.76,558099795.61203,THRYV HOLDINGS INC,NASDAQ,12.76,13.2,12.76
HTFB,24.8432,323650000.0,HORIZON TECHNOLOGY FINAN - HRZN 4 7/8 03/30/26,NYSE,24.8432,24.8432,24.8432
YRD,6.03,523623288.0,YIREN DIGITAL LTD - SPS ADR,NYSE,6.03,6.09,6.03
SISXF,14.26,1411647982.0,SAVARIA CORP,OTC,14.26,14.26,14.26
ASTE,40.12,917422862.6394359,ASTEC INDUSTRIES INC,NASDAQ,40.12,40.69,40.12
GAMB,11.53,410504363.0365146,GAMBLING.COM GROUP LTD,NASDAQ,11.53,12.08,11.53
FMC,42.38,5293652955.996719,FMC CORP,NYSE,42.38,42.15,42.38
NXRT,34.14,865461051.0,NEXPOINT RESIDENTIAL,NYSE,34.14,33.73,34.14
KWTEF,15.43,1009422520.0,KIWETINOHK ENERGY CORP,OTC,15.43,15.43,15.43
TGTX,37.085,5887430201.802628,TG THERAPEUTICS INC,NASDAQ,37.085,37.45,37.085
AFYA,15.66,1415488942.314607,AFYA LTD-CLASS A,NASDAQ,15.66,16.03,15.66
ZBIO,11.18,467706151.29577464,ZENAS BIOPHARMA INC,NASDAQ,11.18,11.95,11.18
EIFZF,48.561,3499415230.0,EXCHANGE INCOME CORP,OTC,48.561,48.655,48.561
DAY,55.25,8833428509.816374,DAYFORCE INC,NYSE,55.25,57.73,55.25
TCBK,42.44,1394512416.9372969,TRICO BANCSHARES,NASDAQ,42.44,42.66,42.44
JQC,5.48,740430000.0,NUVEEN CREDIT STRATEGIES INC,NYSE,5.48,5.48,5.48
QBTS,14.81,4627743913.076201,D-WAVE QUANTUM INC,NYSE,14.81,15.86,14.81
HPI,16.05,434180000.0,JOHN HANCOCK PREFER INC,NYSE,16.05,16.01,16.05
RARE,29.51,2789935301.44901,ULTRAGENYX PHARMACEUTICAL IN,NASDAQ,29.51,30.64,29.51
DNTH,20.06,645129233.0606501,DIANTHUS THERAPEUTICS INC,NASDAQ,20.06,20.49,20.06
CLCO,7.04,3793106273.0,COOL CO LTD,NYSE,7.04,7.0,7.04
BY,27.95,1169914737.4805381,BYLINE BANCORP INC,NYSE,27.95,28.12,27.95
KTYCF,12.15,527793975.00000006,KITS EYECARE LTD,OTC,12.15,12.03,12.15
SBCF,29.29,2518513616.2070127,SEACOAST BANKING CORP/FL,NASDAQ,29.29,29.22,29.29
HTZ,7.54,2332205374.2358847,HERTZ GLOBAL HLDGS INC,NASDAQ,7.54,7.82,7.54
KRNY,6.56,423642699.4251497,KEARNY FINANCIAL CORP/MD,NASDAQ,6.56,6.64,6.56
CWEN.A,30.12,6393471741.573964,CLEARWAY ENERGY INC-A,NYSE,30.12,30.23,30.12
VTXPF,10.1,633187172.0,VICTREX PLC,OTC,10.1,10.1,10.1
MRCY,50.96,3045112651.6665354,MERCURY SYSTEMS INC,NASDAQ,50.96,51.05,50.96
KKOYY,12.475,8231763263.999999,KESKO OYJ-B SHS-UNSPON ADR,OTC,12.475,12.24,12.475
YEXT,7.87,963270009.5067157,YEXT INC,NYSE,7.87,8.18,7.87
LMAT,83.685,1890809205.9281633,LEMAITRE VASCULAR INC,NASDAQ,83.685,85.5,83.685
ONBPP,25.175,8567557882.977419,OLD NATL BANCORP - ONB 7 PERP,NASDAQ,25.175,25.0794,25.175
PDFS,23.02,900992696.0706081,PDF SOLUTIONS INC,NASDAQ,23.02,23.27,23.02
RXRX,5.28,2281589675.338583,RECURSION PHARMACEUTICALS-A,NASDAQ,5.28,5.56,5.28
NBR,34.12,535669225.1641189,NABORS INDUSTRIES LTD,NYSE,34.12,34.08,34.12
FREGP,20.45,4771437391.6751,Federal Home Loan Mortgage Corporation,OTC,20.45,20.45,20.45
AEHR,14.11,420074596.2125471,AEHR TEST SYSTEMS,NASDAQ,14.11,14.48,14.11
PARR,35.06,1808354931.0193474,PAR PACIFIC HOLDINGS INC,NYSE,35.06,34.68,35.06
NABL,7.7,1455758392.8606358,N-ABLE INC,NYSE,7.7,8.11,7.7
KELYA,12.46,437337989.71990556,KELLY SERVICES INC -A,NASDAQ,12.46,12.61,12.46
BPIRY,7.54,8187207599.0,PIRAEUS FINANCIAL-UNSP ADR,OTC,7.54,7.4701,7.54
TAC,11.41,4537884031.0,TRANSALTA CORP,NYSE,11.41,11.14,11.41
PLSE,16.03,1078399982.167056,PULSE BIOSCIENCES INC,NASDAQ,16.03,17.0,16.03
GAB.PRK,20.77,1815820000.0,GABELLI EQUITY TRUST - GAB 5 PERP,NYSE,20.77,20.77,20.77
MHD,11.21,584510000.0,BLACKROCK MUNIHOLDINGS FUND,NYSE,11.21,11.21,11.21
BOZTY,10.15,5466305685.0,BOOZT AB-UNSPONSORED ADR,OTC,10.15,10.15,10.15
ALLT,9.75,436257811.5347491,ALLOT LTD,NASDAQ,9.75,10.24,9.75
MFA.PRC,24.09,973149090.0,MFA FINANCIAL INC - MFA 9.90222 PERP,NYSE,24.09,24.07,24.09
RKAGY,7.37,796567755.0,RHOEN KLINIKUM AG-UNSPON ADR,OTC,7.37,7.31,7.37
THVB,81.0,510056106.00000006,THOMASVILLE BANCSHARES INC,OTC,81.0,81.0,81.0
CPHRF,9.44,335916735.0,CIPHER PHARMACEUTICALS INC,OTC,9.44,9.6701,9.44
KALV,14.52,721871062.468085,KALVISTA PHARMACEUTICALS INC,NASDAQ,14.52,14.88,14.52
TTBKF,11.37,2819982882.0,2020 BULKERS LTD,OTC,11.37,11.37,11.37
URBN,72.28,6479334775.045122,URBAN OUTFITTERS INC,NASDAQ,72.28,72.25,72.28
CSBTF,35.5505,1021270668.0,KUROS BIOSCIENCES AG-REG,OTC,35.5505,35.5505,35.5505
NOV,13.68,5140101860.790697,NOV INC,NYSE,13.68,13.61,13.68
WAY,37.41,6472640580.289319,WAYSTAR HOLDING CORP,NASDAQ,37.41,37.41,37.41
SDGR,21.01,1541648294.4781206,SCHRODINGER INC,NASDAQ,21.01,21.42,21.01
OLP,24.13,520207317.0,ONE LIBERTY PROPERTIES INC,NYSE,24.13,23.99,24.13
CWSRF,13.43,5240390000.0,CHARTWELL RETIREMENT RESIDEN,OTC,13.43,13.43,13.43
UBSFF,10.9,1253587682.0,UBISOFT ENTERTAINMENT,OTC,10.9,10.9,10.9
GPK,22.41,6762446036.386725,GRAPHIC PACKAGING HOLDING CO,NYSE,22.41,22.36,22.41
CWAN,21.84,6186916376.089889,CLEARWATER ANALYTICS HDS-A,NYSE,21.84,22.11,21.84
NVEE,23.18,1553779625.3336189,NV5 GLOBAL INC,NASDAQ,23.18,23.2,23.18
MC,69.47,5607568553.769505,MOELIS & CO - CLASS A,NYSE,69.47,69.96,69.47
AZLGF,15.02,3403053126.0,AZELIS GROUP NV,OTC,15.02,15.02,15.02
TGNA,17.1,2748387476.4371777,TEGNA INC,NYSE,17.1,17.4,17.1
GTY,27.4,1510238649.0,GETTY REALTY CORP,NYSE,27.4,27.07,27.4
CGJTF,75.9,1615364419.0,CARGOJET INC,OTC,75.9,75.9,75.9
FRHLF,9.438,2111809032.0,FREEHOLD ROYALTIES LTD,OTC,9.438,9.418,9.438
BGAOF,9.98,2725116972.0,PROXIMUS,OTC,9.98,9.98,9.98
HOVNP,16.81,666410007.7047766,HOVNANIAN ENTERPRISES - HOV 7 5/8 PERP,NASDAQ,16.81,16.62,16.81
GNK,15.1,648687923.3990482,GENCO SHIPPING & TRADING LTD,NYSE,15.1,14.79,15.1
SGRY,22.04,2824648113.727497,SURGERY PARTNERS INC,NASDAQ,22.04,22.12,22.04
THR,28.18,936790398.5839775,THERMON GROUP HOLDINGS INC,NYSE,28.18,28.18,28.18
WHD,45.9,3667113961.970422,CACTUS INC - A,NYSE,45.9,45.52,45.9
WAFDP,16.05,2468874023.6445594,WAFD INC - WAFD 4 7/8 PERP,NASDAQ,16.05,16.07,16.05
GLP.PRB,25.9834,1759610311.1803465,GLOBAL PARTNERS LP - GLP 9 1/2 PERP,NYSE,25.9834,26.0,25.9834
NAVI,15.24,1541529294.3425272,NAVIENT CORP,NASDAQ,15.24,15.47,15.24
VSTS,6.14,809146122.5112541,VESTIS CORP,NYSE,6.14,6.14,6.14
EVTC,33.85,2167350712.13799,EVERTEC INC,NYSE,33.85,34.99,33.85
NFJ,12.59,1192600000.0,VIRTUS DVD INTRST & PRM STR,NYSE,12.59,12.62,12.59
PSMMY,33.04,3957050420.0,PERSIMMON PLC-UNSPON ADR,OTC,33.04,33.04,33.04
TRVI,6.55,780398210.0858034,TREVI THERAPEUTICS INC,NASDAQ,6.55,6.4,6.55
ESTC,84.27,8893424794.269775,ELASTIC NV,NYSE,84.27,84.4,84.27
GGGSF,23.0,1771652689.0,GREGGS PLC,OTC,23.0,23.0,23.0
FPI,11.08,510489417.0,FARMLAND PARTNERS INC,NYSE,11.08,11.0,11.08
HPS,14.2,462210000.0,JOHN HANCOCK PREFER INC III,NYSE,14.2,14.24,14.2
ABR.PRF,21.0,2161802616.0,ARBOR REALTY TRUST INC - ABR 6 1/4 PERP,NYSE,21.0,21.38,21.0
NTOIY,7.42,9810809065.0,NESTE OYJ - UNSP ADR,OTC,7.42,7.312,7.42
TAGOF,16.3912,2542462809.0,TAG IMMOBILIEN AG,OTC,16.3912,16.3912,16.3912
ECCV,23.25,931420000.0,EAGLE POINT CREDIT CO - ECC 5 3/8 01/31/29,NYSE,23.25,23.2,23.25
MAC,16.28,4140913738.9999995,MACERICH CO/THE,NYSE,16.28,16.23,16.28
UPST,75.62,7194854149.769708,UPSTART HOLDINGS INC,NASDAQ,75.62,78.18,75.62
IIPR,56.11,1569469102.0,INNOVATIVE INDUSTRIAL PROPER,NYSE,56.11,55.63,56.11
ATXS,6.37,359485981.017991,ASTRIA THERAPEUTICS INC,NASDAQ,6.37,6.65,6.37
FBK,48.22,2591815769.1107826,FB FINANCIAL CORP,NYSE,48.22,47.91,48.22
CTLPP,60.1,807149485.4505894,Cantaloupe Inc,OTC,60.1,60.035,60.1
TCPC,7.9,671798578.8437103,BLACKROCK TCP CAPITAL CORP,NASDAQ,7.9,7.85,7.9
